Unnamed: 0,id,name,start_date
1013,4298354208.0,Sankyo Jitsugyo Co Ltd,01/07/1983
1014,4298182194.0,HATTORY Corp,13/07/1983
1015,5063184563.0,Musashi Kyubin,01/08/1983
1016,4295862549.0,Nuvo Pharmaceuticals Inc,22/08/1983
1017,5083864695.0,Sanin-Create Co Ltd,01/09/1983
1018,5083515727.0,Yugengaisha Naiki Haken,01/11/1983
1019,5083698458.0,Asuko,04/11/1983
1020,5082503816.0,Gesinf Srl,01/01/1984
1021,5082513502.0,The Trustee for AWIB Unit Trust,01/01/1984
1022,4298267460.0,Citec Group Oy AB,01/01/1984
1023,4295883686.0,Cocoaland Holdings Bhd,01/01/1984
1024,5083173367.0,De Hobbyist BV,01/01/1984
1025,5064648615.0,Barri Financial Group LLC,01/01/1984
1026,4295906103.0,Cyberoptics Corp,01/01/1984
1027,5003659472.0,Albumedix Ltd,01/01/1984
1028,5039878491.0,Geodata Spa,01/01/1984
1029,5083455236.0,Juice SpA,01/01/1984
1030,4295857591.0,Beyond International Ltd,01/01/1984
1032,5009821035.0,Label Craft,01/01/1984
1033,5001283747.0,Elizabeth Revestimentos Ltda,01/01/1984
1035,5040190519.0,Sunflame Enterprises Pvt Ltd,01/01/1984
1036,5044826772.0,Isotrol SA,01/01/1984
1037,4298323717.0,Steinform Kistler AG,01/01/1984
1038,5039705411.0,TWU Nominees Pty Ltd,01/01/1984
1039,5076692547.0,A-Data Infosystem AB,01/01/1984
1040,5012785263.0,Conrad O'Brien PC,01/01/1984
1041,5034772531.0,pluss Personalmanagement GmbH,01/01/1984
1042,5063344338.0,Sanavita Industria e Comercio de Alimentos Funcionais Ltda,01/01/1984
1043,4295861210.0,Waterloo Brewing Ltd,02/01/1984
1045,5064674396.0,DAIKI Co Ltd,19/01/1984
1046,4298125399.0,Mach 1 Couriers Ltd,26/01/1984
1047,4295918594.0,Canasil Resources Inc,29/02/1984
1048,4297049538.0,Wyatt Technology Corp,02/03/1984
1049,4296588445.0,National Co for Glass & Crystal SAE,01/04/1984
1050,5001363871.0,Produits Industriels Lorrains SASU,02/05/1984
1051,5035957227.0,Lee Soon Seng Plastic Industries Sdn Bhd,04/05/1984
1052,5000647485.0,First National Bank Northwest Florida,05/05/1984
1053,5040692135.0,The Pet Co Ltd,01/06/1984
1054,5011136527.0,Drilling Tools International Inc,10/08/1984
1055,5000938111.0,amanaimages Inc,25/10/1984
1056,5076393939.0,Sewoo Co Ltd,04/11/1984
1057,5083641883.0,Constructora de Obras Civiles y Viales Ltda,30/11/1984
1058,5083513126.0,Application System Coordinate Co Ltd,01/12/1984
1059,5083348053.0,Advanced Technologies Co Ltd,12/12/1984
1060,5045914459.0,Tipton Holding Group,01/01/1985
1061,4295866540.0,BasWare Oyj,01/01/1985
1062,5083153968.0,4 Way Suspension Products Pty Ltd,01/01/1985
1063,5001087694.0,Infrastructure Management Services LLC,01/01/1985
1064,4297124077.0,Analysys Mason Ltd,01/01/1985
1065,5037098532.0,Obiko,01/01/1985
1066,4298422281.0,FCA Inc,01/01/1985
1067,4298074462.0,Aichele Medico AG,01/01/1985
1068,4297200237.0,CIPA Industrial de Produtos Alimentares Ltda,01/01/1985
1069,5083456954.0,SCP Sintersa Group,01/01/1985
1070,5083501245.0,"Barnet Law Firm, CHTD",01/01/1985
1071,5083532685.0,Udl Distribution Pvt Ltd,01/01/1985
1072,4298270275.0,Pamark Business Oy,01/01/1985
1073,5044776865.0,H. Bucher Int. Transporte AG,01/01/1985
1076,5083690337.0,S&P Computersysteme GmbH,01/01/1985
1077,5046029944.0,Microsys Srl,01/01/1985
1078,4295900231.0,Chembio Diagnostics Inc,01/01/1985
1079,5083838194.0,JC Tanloden Victoria Pty Ltd,01/01/1985
1080,4295898544.0,Hyve Group PLC,01/01/1985
1081,5083902082.0,John Binns & Son (Springs) Ltd,01/01/1985
1082,5057443125.0,Alfa Omega Srl,01/01/1985
1083,4295858071.0,Healius Ltd,01/01/1985
1084,5083939783.0,ARS Cleanup Restore Rebuild,01/01/1985
1085,4295908710.0,US Xpress Enterprises Inc,01/01/1985
1086,4298160491.0,Pearson Engineering Ltd,10/01/1985
1087,5044700415.0,Sakura Bussan Co Ltd,01/03/1985
1088,5083486907.0,JOETSU,01/03/1985
1089,5083497361.0,Oz Project,01/03/1985
1090,5083750451.0,Tokken Kogyo,18/04/1985
1091,5044610292.0,Happiness-i Co Ltd,01/07/1985
1092,5062426132.0,Sambo Rentcar,18/09/1985
1093,5083470277.0,HB,30/09/1985
1094,5044580042.0,Tatebe Meat Industry Co Ltd,01/11/1985
1095,5001390094.0,SSV Environnement SAS,12/11/1985
1097,4295862440.0,Circa Enterprises Inc,31/12/1985
1098,5039621221.0,Alfacod Srl,01/01/1986
1099,5058597063.0,Rauxel Pty Ltd,01/01/1986
1100,5058670736.0,PS Business Parks Inc,01/01/1986
1101,5034819191.0,Agras Delic SpA,01/01/1986
1102,5044024582.0,Red Hook Management LLC,01/01/1986
1103,5003632716.0,Field & Lawn Ltd,01/01/1986
1104,5000621412.0,Numera Sistemi & Informatica SpA,01/01/1986
1105,4298303867.0,Falper Falsos Tectos e Perfis Isolantes SA,01/01/1986
1106,4296373190.0,Swan Hunter (NE) Ltd,01/01/1986
1107,4295905809.0,Steel Connect Inc,01/01/1986
1108,4295908214.0,USA Truck Inc,01/01/1986
1109,4295856824.0,Tassal Group Ltd,01/01/1986
1110,5044762219.0,Fotomeccanica Srl,01/01/1986
1111,5083370955.0,Amsterdam Brewery Co Ltd,01/01/1986
1112,5045234340.0,Stegborgs EL-evator AB,01/01/1986
1113,5052512874.0,Greco F lli Srl,01/01/1986
1114,5044764113.0,Rekordata Srl,01/01/1986
1115,5044812332.0,Ranzato Impianti Srl,01/01/1986
1116,4297690013.0,Advanced CAE Pte Ltd,01/01/1986
1117,5080032231.0,Methodos Laboratorio Analises Clinicas e Hematologia Ltda,01/01/1986
1118,5024369109.0,Bapchild Motoring World (Kent) Ltd,01/01/1986
1119,5065743811.0,Insurance Designers Of America LLC,01/01/1986
1120,4298202527.0,Automoviles Gomis SA,01/01/1986
1121,4296010018.0,Air Europa Lineas Aereas SAU,01/01/1986
1122,5083663885.0,Fred Eggenberg AG,01/01/1986
1124,5044339921.0,Azur Soft SAS,01/01/1986
1125,5079971786.0,W.J Deans Transportation Inc,01/01/1986
1126,5083697342.0,Equinoxe Yachts Srl,01/01/1986
1127,5076938762.0,CAB SpA,01/01/1986
1128,5083793569.0,Stadab,01/01/1986
1129,5083841695.0,Eurotec Ltd,01/01/1986
1130,4296642479.0,Handicare AS,01/01/1986
1131,4295860374.0,Avcorp Industries Inc,28/02/1986
1133,4295872430.0,Restile Ceramics Ltd,26/05/1986
1134,5037633506.0,San Diego Bancshares Inc,14/07/1986
1135,4295898707.0,Shaftesbury PLC,01/08/1986
1136,5046308538.0,TAKT SYSTEMS Inc,22/08/1986
1137,4298186599.0,Minmetals Japan Corp,22/08/1986
1138,5082422743.0,Saneisha,01/10/1986
1139,5040695735.0,Kento Housing Sales Co Ltd,02/10/1986
1140,5083172998.0,San Miguel Fruits Peru SA,21/10/1986
1141,4295909991.0,Argo Group International Holdings Ltd,01/11/1986
1142,5046292716.0,Cosmo Computing System Inc,11/11/1986
1143,4295904123.0,Hanger Inc,01/12/1986
1144,5082085396.0,MediCard Philippines Inc,01/12/1986
1145,5001365376.0,PSL Print Management Ltd,16/12/1986
1146,4296872149.0,Theradiag SA,29/12/1986
1148,4295899774.0,Jones Soda Co,01/01/1987
1149,4296425054.0,BBB Industries LLC,01/01/1987
1150,4297163845.0,Northmark Bank,01/01/1987
1151,5000679099.0,EMIS Group PLC,01/01/1987
1152,5083172758.0,Diamond Sharp Services Inc,01/01/1987
1153,5071334366.0,ABS Laundry Business Solutions BV,01/01/1987
1154,5083355033.0,Grums Ror AB,01/01/1987
1156,4296776633.0,Beattie Gold Mines Ltd,01/01/1987
1157,5044023024.0,MS Holdings Ltd,01/01/1987
1158,4296387091.0,Westek Technology Ltd,01/01/1987
1159,5039147036.0,Doxa Dental AB,01/01/1987
1160,5009330236.0,TPA Network Inc,01/01/1987
1161,4298186420.0,Metal One Stainless Raw Materials Corp,01/01/1987
1163,5083935189.0,Taylors Engineering & Welding Services Pty Ltd,01/01/1987
1164,5000987398.0,Meritalia SpA,01/01/1987
1165,5037929337.0,STACK Co Ltd,01/02/1987
1166,4297418603.0,Joraku Shuzo Co Ltd,03/02/1987
1167,5083168943.0,Be.Brave Group,06/02/1987
1168,5083343806.0,FOOTWORK Co Ltd,14/02/1987
1169,5036879540.0,Mie NDS Co Ltd,01/03/1987
1170,5083462851.0,Protool Plastics Group,06/03/1987
1171,5083363479.0,Seki Orimono,25/03/1987
1172,5000029598.0,Tokyo Yuso Corp,01/04/1987
1173,5083147418.0,BAS Corp,21/04/1987
1174,4295908048.0,Clearday Inc,11/05/1987
1175,4298500313.0,YMS Co Ltd,23/05/1987
1176,5083397110.0,Kawamura Nouen Co Ltd,01/06/1987
1177,4297861404.0,Diamond Asset Finance Co Ltd,01/06/1987
1178,4295879081.0,Relia Inc,23/06/1987
1180,4295856309.0,Infomedia Ltd,26/06/1987
1183,5051781671.0,Zuerichsee Werbe AG,26/06/1987
1184,5037060309.0,Guangzhou Pearl River City Management & Service Group Co Ltd,15/07/1987
1185,5083745337.0,National Lanka Finance PLC,15/07/1987
1186,5083623962.0,Sankyo Kisetsu,22/07/1987
1187,5084060712.0,Miller Hendry Ltd,31/07/1987
1188,5037040074.0,Sanden System Engineering Corp,01/08/1987
1189,5083680735.0,Hokuriku Kotsu Seiri,01/09/1987
1190,4298269419.0,Meriaura Oy,02/09/1987
1191,4297078066.0,Presicarre Corp,19/09/1987
1192,4298187140.0,MY TECH Co Ltd,08/10/1987
1193,5039695999.0,Vitowa Corp,08/10/1987
1194,5044680334.0,Tespac Co Ltd,20/10/1987
1195,5000695262.0,FUJIFILM Business Equipment Shanghai Corp,04/11/1987
1196,5084028412.0,Security Road,24/11/1987
1197,4295886684.0,TIM SA,25/11/1987
1198,5082537579.0,Nagoya Sogo System,01/12/1987
1199,4296316747.0,G3 Technologies Ltd,01/12/1987
1200,5063342901.0,Tunas Manja Sdn Bhd,03/12/1987
1201,4295896132.0,Ted Baker PLC,01/01/1988
1202,5010118202.0,Southview Property Management Inc,01/01/1988
1204,5039603028.0,Huettig & Rompf AG,01/01/1988
1205,5037843204.0,Alma Products Ltd,01/01/1988
1206,5045177144.0,Przedsiebiorstwo Badan i Ekspertyz Srodowiska Sp z o o,01/01/1988
1207,4298159493.0,SUEZ Recycling & Recovery UK Ltd,01/01/1988
1208,5035172678.0,SA Nostra Vida Cia de Seguros de Vida SA,01/01/1988
1209,4298505524.0,Linxis Group SAS,01/01/1988
1210,5083386007.0,Stroke Tairawhiti Inc,01/01/1988
1211,5029414728.0,C&G Engineering Service Srl,01/01/1988
1212,5039218473.0,Goldstein Financial Group LLC,01/01/1988
1213,5024511416.0,Jordan Trading Inc,01/01/1988
1216,5059978846.0,Stain Srl,01/01/1988
1217,4295899296.0,Limestone Bancorp Inc,01/01/1988
1218,5001152348.0,Casa & Video Brasil SA,01/01/1988
1219,5015125848.0,Midland Survey Ltd,01/01/1988
1220,5057563949.0,Xpediator PLC,01/01/1988
1221,5010074227.0,Pacific Coast Fruit Products Ltd,01/01/1988
1222,5002837815.0,Caltech Software Systems Inc,01/01/1988
1223,5040023616.0,Impression Paragraph Inc,01/01/1988
1224,4297867497.0,Devico AS,01/01/1988
1225,5060692860.0,Ricamificio GS Srl,01/01/1988
1226,4295870521.0,Marfin Investment Group Holdings SA,01/01/1988
1227,5001353981.0,Onsite Rental Group Ltd,01/01/1988
1228,5084250478.0,Aktiebolaget Cool & Candy,01/01/1988
1229,4295870615.0,Plaisio Computers Sa,03/02/1988
1230,5083836876.0,Ishikarishi Nogyo Kyodo Kumiai,01/03/1988
1231,5083454125.0,KOMSOFT,11/03/1988
1232,4298253592.0,Mydibel NV,24/03/1988
1233,5044533441.0,Anshin Project Japan Inc,28/03/1988
1234,5074847627.0,Tenik Co Ltd,30/04/1988
1235,5083143825.0,Gee Pee Aerospace & Defence Pvt Ltd,20/06/1988
1236,4298193527.0,TRY Inc,01/07/1988
1237,5001275531.0,Degrenne Distribution Sas,17/07/1988
1238,5037124743.0,LEXI Co Ltd,18/07/1988
1239,5082506813.0,Savi Jana Sea Foods Pvt Ltd,22/08/1988
1240,5083872657.0,Io Co Ltd,27/08/1988
1241,4298524100.0,Kudos Chemie Ltd,09/09/1988
1242,5083760783.0,Ono Seisakujo,28/09/1988
1243,5000643497.0,Bluestone Mortgages Ltd,13/10/1988
1244,4298464814.0,Furniture Village Ltd,20/10/1988
1245,5083145409.0,HOS,12/12/1988
1246,5082497826.0,Yugen Kaisha Komiya Kogyo,01/01/1989
1247,5082503024.0,Vacant Holdings Pty Ltd,01/01/1989
1248,5037854097.0,Bexs Banco De Cambio Sa,01/01/1989
1249,5082537801.0,Pro Infusion Clinica Medica e Servicos Especializados de Saude Ltda,01/01/1989
1250,5037365798.0,Alna UAB,01/01/1989
1251,5041746446.0,ShawMan Software Pvt Ltd,01/01/1989
1252,4297699444.0,Mine Site Technologies Pty Ltd,01/01/1989
1254,5044534931.0,B.I.C. Services Pty Ltd,01/01/1989
1255,4295906958.0,La Jolla Pharmaceutical Co,01/01/1989
1256,5044780391.0,Gianni Ferrari Srl,01/01/1989
1257,5063727662.0,EVO Payments Inc,01/01/1989
1258,5083412402.0,Project Engineering (WA) Pty Ltd,01/01/1989
1259,5000644478.0,WebbMason Inc,01/01/1989
1260,5083432370.0,Packital Srl,01/01/1989
1262,4295895587.0,GB Group PLC,01/01/1989
1263,5083478839.0,Possability Group Ltd,01/01/1989
1264,5064590803.0,Billi Australia Pty Ltd,01/01/1989
1265,5083486944.0,Billi UK Ltd,01/01/1989
1266,5083415269.0,Software Team Srl,01/01/1989
1267,5083665562.0,Audio-Video G+M SA,01/01/1989
1269,4296484012.0,DarkPulse Inc,01/01/1989
1270,5083685066.0,Tiera Zen SL,01/01/1989
1271,5037124323.0,Vienna International Hotelmanagement GmbH,01/01/1989
1272,5035928900.0,Iberica del Espacio SA,01/01/1989
1273,4295899205.0,Cardiovascular Systems Inc,01/01/1989
1274,5002856966.0,Refinery Specialties Inc,01/01/1989
1275,4296483321.0,Stratasys Ltd,01/01/1989
1277,5062340065.0,Usinage Et Nouvelles Technologies SAS,01/01/1989
1278,5000734782.0,Duvan ad Bijeljina,01/01/1989
1279,5083343831.0,Focun Ti SAS,04/01/1989
1280,5046709947.0,LCA Nominees Pty Ltd,31/01/1989
1281,5083405464.0,Kawasaki Housing,13/03/1989
1282,5083349245.0,TOSAY Medical Co Ltd,15/03/1989
1283,5083696479.0,Takt Business Soft,31/03/1989
1284,5083473570.0,Seikoukigen,01/04/1989
1285,5015292899.0,Taylor Construction Plant Ltd,19/04/1989
1286,5000291631.0,Aurea Mining Inc,28/04/1989
1287,5084025231.0,AZ WORLDCOM JAPAN,12/05/1989
1288,4296398367.0,Drummond Banking Co,05/06/1989
1289,4296559482.0,Yuki Trading,20/06/1989
1290,5083439630.0,PCRW Consultant,28/06/1989
1291,5060690451.0,Lurse AG,01/07/1989
1292,4295892925.0,Total Access Communication PCL,01/08/1989
1293,5034842921.0,Kamtress Automation Systems Pvt Ltd,21/08/1989
1294,4295898599.0,Pendragon PLC,04/10/1989
1296,5083687185.0,Yes Health Co Ltd,06/10/1989
1297,4297160853.0,Mitsubishi HC Capital Auto Lease Corp,21/10/1989
1298,5044644761.0,Kenwa Jutaku,01/11/1989
1299,4295895835.0,Amey PLC,01/12/1989
1300,5083533956.0,Humallage,01/12/1989
1302,5040937487.0,Kalstveit & Vik As,13/12/1989
1303,5001183944.0,CWS Brains LTD,26/12/1989
1304,4297391634.0,Carlex Glass America LLC,31/12/1989
1305,4296765641.0,Landco Pacific Corp,01/01/1990
1306,4295858886.0,ResApp Health Ltd,01/01/1990
1307,5029956406.0,Independent Network Solutions Ltd,01/01/1990
1308,5064666283.0,Trade House Absolut,01/01/1990
1309,5054561527.0,Cellularline SpA,01/01/1990
1310,4295945423.0,Fenestrae BV,01/01/1990
1311,5083159409.0,Nutrition & Sante do Brasil Ltda,01/01/1990
1312,4295888150.0,Allied Technologies Ltd,01/01/1990
1313,5083349017.0,Proserto SA,01/01/1990
1314,5057560837.0,Adria Med Srl,01/01/1990
1315,5044757196.0,Confide Correduria de Seguros y Reaseguros SA,01/01/1990
1316,5083390456.0,"Cornerstone Community Bank,Grafton,WI",01/01/1990
1317,4295910003.0,iRobot Corp,01/01/1990
1319,4297172747.0,Air Austral SA,01/01/1990
1320,5001256613.0,Borcad CZ SRO,01/01/1990
1321,5001250246.0,BTC Activewear Ltd,01/01/1990
1322,5083456127.0,Coris Espana Cia de Organizacion y Regulacion Internacional de Siniestros SA,01/01/1990
1323,5000285131.0,Tesa Labtec GmbH,01/01/1990
1324,5062107812.0,Consumer Direct Holdings Inc,01/01/1990
1325,5058574292.0,Selecta Digital SpA,01/01/1990
1326,5001288126.0,Eurolocatique SAS,01/01/1990
1327,4298179294.0,Arae Shokai,01/01/1990
1328,5070505259.0,Comercial Madison SA,01/01/1990
1329,5083796757.0,Radio One Inc,01/01/1990
1330,5083824607.0,Ammotec Italia Srl,01/01/1990
1331,5034779524.0,SHD System-Haus-Dresden GmbH,01/01/1990
1333,4298014985.0,Eurocon Consulting AB,01/01/1990
1334,4297314351.0,Sophisticated Systems Inc,01/01/1990
1335,4295963740.0,Sky Cable Corp,01/01/1990
1336,5064033531.0,Johnston & Associates Inc,01/01/1990
1337,5036894311.0,United Malt Group Ltd,01/01/1990
1338,5084657274.0,Infotrans Caribbean NV,01/01/1990
1339,4295887452.0,GK Goh Holdings Ltd,12/01/1990
1340,4298243399.0,Kyoei Denki (S) Pte Ltd,26/01/1990
1341,5039689100.0,Tokyo Linen Service,26/01/1990
1342,4295873687.0,JSW Ispat Special Products Ltd,01/02/1990
1343,5000657857.0,Resilient Fund Managers Ltd,20/02/1990
1344,4298191538.0,SUMIKO TEC Co Ltd,01/03/1990
1345,5035577482.0,THE DAISHI DC CARD Co Ltd,01/03/1990
1346,5037959787.0,SC EnergoBit Group SA,01/04/1990
1347,5083509523.0,Tsukuba Software Engineering Co Ltd,02/04/1990
1348,4296331130.0,Bank Pocztowy SA,05/04/1990
1349,4298508924.0,Hefei Cement Research & Design Institute Co Ltd,14/04/1990
1350,4295880207.0,Osaki Engineering Co Ltd,26/04/1990
1351,5083348459.0,Southern Stronghold Ltd,10/05/1990
1352,5000831483.0,Noroo Bee Chemical Co Ltd,01/06/1990
1353,5000435933.0,Valentine Maritime (Gulf) Llc,01/06/1990
1354,4295880326.0,Shinoken Group Co Ltd,05/06/1990
1355,5040251044.0,KYOEI ENGINEERING Corp,18/06/1990
1356,5083726382.0,Catchball21 Co Ltd,02/07/1990
1357,4295884118.0,Ornapaper Bhd,24/07/1990
1358,5082523234.0,Craft Corp,27/07/1990
1359,5082489005.0,Instruction Co Ltd,07/09/1990
1360,5000497692.0,Mitsui Sumitomo Insurance Care Network Co Ltd,16/10/1990
1361,5035956540.0,MESB Capital & Development Sdn Bhd,18/10/1990
1362,5083408747.0,Guangzhou Erqing Research Institute Co Ltd,03/11/1990
1363,5082141268.0,JC Educational Institute Inc,22/11/1990
1364,5053508371.0,Independent Trustee Services Ltd,11/12/1990
1365,5000687775.0,Rossiiskii Natsionalnyi Kommercheskii Bank PAO,27/12/1990
1366,4295889200.0,Telkom SA SOC Ltd,01/01/1991
1367,5040265612.0,Randall & Quilter Investment Holdings Ltd,01/01/1991
1368,5082494310.0,DC software Doster & Christmann GmbH,01/01/1991
1369,5035097849.0,FPM Accountants Ltd,01/01/1991
1370,5045226385.0,Energiforbattring Vast AB,01/01/1991
1371,4296189534.0,Fortius Funds Management Pty Ltd,01/01/1991
1372,5051175741.0,John Masters Organics Inc,01/01/1991
1373,5036373318.0,UPM-Kymmene Austria GmbH,01/01/1991
1374,4297065820.0,Chromatography Research Supplies Inc,01/01/1991
1375,4295856295.0,AIMS Property Securities Fund,01/01/1991
1376,4295856481.0,Centrepoint Alliance Ltd,01/01/1991
1378,5003636607.0,Peace Hospice Care,01/01/1991
1379,5057837152.0,PPUH PINUS Jerzy Smolarczyk Mariusz Smolarczyk Sp z o o,01/01/1991
1380,5058546916.0,Lesta OOO,01/01/1991
1382,4296794508.0,International Strategy & Investment Group LLC,01/01/1991
1384,4295872807.0,Deep Energy Resources Ltd,01/01/1991
1385,5047293710.0,Ars Medical Sp z o o,01/01/1991
1386,4296876229.0,Vision Financial Group Inc,01/01/1991
1387,5000015571.0,Banco Regional SAECA,01/01/1991
1388,5083636971.0,POWERS Insurance & Risk Management,01/01/1991
1389,5060043886.0,Armaturen Aichhorn GmbH,01/01/1991
1390,4297683378.0,The Switch Enterprises LLC,01/01/1991
1391,5046435922.0,Milre Systek Co Ltd,01/01/1991
1392,5037359291.0,Torpol SA,01/01/1991
1393,5083812527.0,TAKE Co Ltd,01/01/1991
1394,5000036099.0,Financiere De L'Echiquier SA,01/01/1991
1395,4298299699.0,Veidrift AS,01/01/1991
1396,5062380738.0,Thai Eurocoat Ltd,01/01/1991
1397,4298434357.0,ELTODO EG as,01/01/1991
1398,5001160075.0,Kwangjin Chemical Co Ltd,08/01/1991
1399,5015134480.0,Bedwardine Funeral Services Ltd,21/01/1991
1400,5083560305.0,Fuerstenwalder Aus- und Weiterbildungszentrum gGmbH,01/03/1991
1401,5055460836.0,NEW LOOK Co Ltd,01/03/1991
1402,5057804770.0,ICEPI SpA,22/03/1991
1403,5083530364.0,Ifactory Co Ltd,28/03/1991
1404,5035453080.0,Eisai Distribution Co Ltd,01/04/1991
1405,5083468307.0,Award,03/04/1991
1406,5000486823.0,Luther Burbank Corp,14/05/1991
1407,5083343318.0,Garalmi SA,30/05/1991
1408,5083398042.0,WELLSTONE,18/06/1991
1409,5083791104.0,Goken Keibi Hosho,24/06/1991
1410,4298224284.0,Fiat Chrysler Automobiles Cr Ltd,28/06/1991
1411,5000049911.0,SEDEC FINANCE SARL,02/07/1991
1412,4296630551.0,Luvian Saha Oy,31/07/1991
1413,5039878295.0,Pizza Hut Japan Ltd,01/08/1991
1414,4298068904.0,Intellitron Pty Ltd,01/09/1991
1415,4296111899.0,Shri Shri Resorts Pvt Ltd,16/09/1991
1416,5083765978.0,LAND & BUILDING Co Ltd,27/09/1991
1417,5000526982.0,Jiangsu Litian Technology Co Ltd,29/09/1991
1418,5083953947.0,Archiform,01/11/1991
1419,4295892996.0,Thaicom PCL,17/11/1991
1420,5015033401.0,Megasteel Ltd,22/11/1991
1421,5039649800.0,ARCA Recycling Inc,25/11/1991
1422,4295860400.0,West Red Lake Gold Mines Inc,29/11/1991
1423,5083884060.0,Perumahan Tasik Idaman Sdn Bhd,28/12/1991
1424,4297714014.0,Arab Co For Special Steel SAE,01/01/1992
1425,5081125475.0,MAFI Group AB,01/01/1992
1426,5001335054.0,Maca sro,01/01/1992
1427,5000900536.0,Autostar Comercial e Importadora Ltda,01/01/1992
1428,5082539514.0,The Real Media Collective Inc,01/01/1992
1429,4297312994.0,Norway Royal Salmon ASA,01/01/1992
1430,5055437046.0,OPO Scandinavia AB,01/01/1992
1431,5002872045.0,San Antonio Armature Works Inc,01/01/1992
1432,5074379617.0,IT Telemarketing Services Ltd,01/01/1992
1433,5078361510.0,CREA - Collaudi Elettronici Automatizzati Srl,01/01/1992
1434,5045149337.0,Trebing & Himstedt Prozessautomation GmbH & Co KG,01/01/1992
1435,5037648891.0,Systemgruppen A/S,01/01/1992
1436,5083355076.0,CF Report BV,01/01/1992
1437,5039606401.0,Slitevind AB,01/01/1992
1438,5045220321.0,Isodran AB,01/01/1992
1439,5083447940.0,Ordi OU,01/01/1992
1440,4297269573.0,Saxo Bank A/S,01/01/1992
1441,5036337109.0,Rise Vision Inc,01/01/1992
1442,4296928205.0,Fronde Systems Group Ltd,01/01/1992
1443,5040695324.0,Berma Srl,01/01/1992
1444,5081418836.0,Takab I Jonkoping AB,01/01/1992
1445,4298235176.0,SEA Energia SpA,01/01/1992
1446,5003052580.0,Enviroplas Inc,01/01/1992
1447,4297995187.0,KOMSA Kommunikation GmbH,01/01/1992
1448,5045141964.0,Lundin & Johansson Byggteam AB,01/01/1992
1449,5052514022.0,Eurotroll AB,01/01/1992
1450,4298229499.0,Khell Food Kft,01/01/1992
1452,5058250463.0,Cryotec Anlagenbau GmbH,01/01/1992
1453,4296096114.0,Changhe Aircraft Industries (Group) Co Ltd,01/01/1992
1454,5083781270.0,Copas Systemes SAS,01/01/1992
1455,5045176103.0,Laserkraft Bredaryd AB,01/01/1992
1456,5001406609.0,Tufropes Pvt Ltd,01/01/1992
1457,5081123643.0,Tierps Kablageindustri AB,01/01/1992
1458,5052513809.0,Bubs Godis AB,01/01/1992
1459,5083166275.0,Nordic Lights Group Oy,01/01/1992
1460,5061112798.0,GenoData EDV-Systems GmbH,01/01/1992
1461,5081418709.0,Rorteknik I Farsta AB,01/01/1992
1462,5043952843.0,Carlex Glass Luxembourg SA,01/02/1992
1463,5083634720.0,Franche Comte Transport Services Sas,15/02/1992
1464,5083633415.0,login Co Ltd,28/02/1992
1465,4298197987.0,Nexign JSC,03/03/1992
1466,5083478009.0,Aided.Development & Design,07/03/1992
1467,5084129504.0,Champmark Sdn Bhd,07/03/1992
1468,4295903900.0,Duke Realty Corp,12/03/1992
1469,5000040014.0,Jih Sun International Bank Co Ltd,26/03/1992
1470,5083853968.0,Ichha Constructions Pvt Ltd,27/03/1992
1471,5083164158.0,sea lane Co Ltd,01/04/1992
1472,5035749030.0,Changchun High & New Real Estate Development Co Ltd,01/04/1992
1473,4297670990.0,Yash Shelters Ltd,13/04/1992
1474,5083127903.0,Provigil Surveillance Ltd,30/04/1992
1475,5083360891.0,Marinskoe PAO,07/05/1992
1476,5036388655.0,Softec Inc,13/05/1992
1477,5000524685.0,Guilin Zizhu Latex Products Co Ltd,22/05/1992
1478,5083634865.0,Trans Beton SASU,01/06/1992
1479,5082539938.0,Shenyang Bio Chemical Co Ltd,11/06/1992
1480,5036392442.0,Greenfield Development Pte Ltd,13/06/1992
1481,5031648800.0,Calman Technology Ltd,15/06/1992
1482,5083443416.0,SAKURA Dental Laboratory,02/07/1992
1483,5062375154.0,Xiamen Luyi Color Masterbatch Co Ltd,03/07/1992
1484,5083451096.0,A3 Dimensions SARL,21/07/1992
1485,5000504269.0,Dumex Baby Food Co Ltd,28/08/1992
1486,4297547184.0,Panasonic Refrigeration (Dalian) Co Ltd,11/09/1992
1487,4297984663.0,Greentech SA,01/10/1992
1488,5083441537.0,KOBUSHI CO LTD,07/10/1992
1489,5083393367.0,Soccem SARL,12/10/1992
1490,5059093838.0,Softland GmbH,16/10/1992
1491,5001180198.0,Taewoong Medical Co Ltd,20/10/1992
1492,5084060266.0,Shanghai Shenxin Real Estate Co Ltd,20/10/1992
1493,5044313555.0,Insurance Co Zurich JSC,22/10/1992
1494,5044605111.0,Ammic Corp,02/11/1992
1495,5083356178.0,Sephora Rus JSC,11/11/1992
1496,5000064907.0,Guangdong Education Bookstore Co Ltd,27/11/1992
1497,5000472478.0,AGC Flat Glass (Dalian) Inc,01/12/1992
1498,4297316110.0,Severstal Distribution SIA,01/12/1992
1499,5044810667.0,ActiMac SAS,17/12/1992
1500,5042948914.0,Pacific Can (Zhaoqing) Co Ltd,22/12/1992
1501,4298375001.0,HCP Packaging Co Ltd,30/12/1992
1502,4296455889.0,Crouzet Automatismes SA,01/01/1993
1503,5060694764.0,Hymax SA Pty Ltd,01/01/1993
1504,4295902285.0,American Campus Communities Inc,01/01/1993
1505,4297600524.0,Ideagen PLC,01/01/1993
