Acquiror PermID,Target PermID,Date Announced
4295914829.0,5060005347.0,2022-05-19
5082901925.0,5063364609.0,2022-05-17
5082938654.0,5079213199.0,2022-05-16
5083152583.0,5083152306.0,2022-06-02
5083157898.0,5083157906.0,2022-05-31
5039192668.0,5060884872.0,2022-03-01
4295907485.0,5059188481.0,2022-05-06
5079157158.0,5083162853.0,2022-06-01
5053433421.0,5083164160.0,2022-06-14
5083170900.0,5053941490.0,2022-06-22
4295867411.0,5043319021.0,2022-06-21
4295859483.0,5083342048.0,2022-04-22
5056396625.0,5083344083.0,2022-05-06
4295903017.0,5082060129.0,2022-07-13
5057505124.0,5081385252.0,2022-07-19
5080525072.0,5059225372.0,2022-07-19
5050718646.0,5066538630.0,2022-07-21
4295912982.0,5076941997.0,2022-04-27
5060005330.0,5047643434.0,2022-09-22
5050900347.0,5083393784.0,2022-07-01
5081143707.0,5076691089.0,2022-07-28
5076377545.0,5045854077.0,2022-08-08
5083409124.0,5083409436.0,2022-06-16
5070825823.0,5068476788.0,2022-08-15
5067560486.0,5073132307.0,2022-05-25
5001082171.0,5083445942.0,2022-07-11
4295875211.0,5052526259.0,2022-09-08
4295901624.0,5073131471.0,2022-09-14
4295866995.0,5052533806.0,2022-09-19
5067484482.0,5083466821.0,2022-08-05
5074553273.0,5063729624.0,2022-09-19
5065627715.0,5045854017.0,2022-09-06
5059967195.0,5083470477.0,2022-08-04
5034837855.0,5066546284.0,2022-09-19
5000042942.0,5060694574.0,2022-10-13
5080052947.0,5083504991.0,2022-10-17
5041541672.0,5050472165.0,2022-09-11
5035933787.0,5083623943.0,2022-04-30
5083635038.0,5054027567.0,2022-11-07
5081486656.0,5043101381.0,2022-11-22
4295866510.0,5083658761.0,2022-11-08
5061129955.0,5083687392.0,2022-10-11
5050704389.0,5082530066.0,2022-09-01
5045881608.0,5083225154.0,2022-12-22
5077893842.0,5083701396.0,2022-06-07
5079691977.0,5046436266.0,2023-01-02
5059047750.0,5083755815.0,2022-12-19
5083769742.0,5081366415.0,2023-01-11
4296958677.0,5083782941.0,2022-12-12
5079708963.0,5053248080.0,2023-01-18
5035938468.0,5073649688.0,2023-01-20
5083807224.0,5046046134.0,2023-02-01
4295899605.0,5083808464.0,2023-02-02
5081467072.0,5057566929.0,2023-02-13
5044200053.0,5083858156.0,2023-02-22
4298130541.0,5068317207.0,2023-02-27
4296091780.0,5067841369.0,2023-03-20
5080189110.0,5051390627.0,2023-02-09
5045993383.0,5082433941.0,2022-02-24
5042934911.0,5074088678.0,2022-04-23
5082446049.0,5067840310.0,2022-01-24
5080023454.0,5082098579.0,2022-07-05
5051386422.0,5057438665.0,2022-07-06
4295941135.0,5080201244.0,2022-11-16
5080038966.0,5045821662.0,2022-05-16
5052537751.0,5064658094.0,2022-07-29
5083950264.0,5065321582.0,2023-03-08
5081460466.0,5083694948.0,2022-12-13
5083451956.0,5055458595.0,2022-09-10
5036161792.0,5077749471.0,2023-03-21
5054812151.0,5082114746.0,2022-01-19
5082498907.0,5082498903.0,2022-04-14
5083495601.0,5083495621.0,2022-09-26
5077893451.0,5057439079.0,2022-01-06
5082704010.0,5048737290.0,2022-03-31
5000621484.0,5082266765.0,2022-12-22
5048323371.0,5085032627.0,2023-03-31
4298240427.0,5046722903.0,2022-12-28
5083344842.0,5083344786.0,2022-07-01
5050988592.0,5050989159.0,2023-03-06
4295913056.0,5046438220.0,2022-05-10
4298039531.0,5075317827.0,2022-02-01
4295877683.0,5083531863.0,2022-10-28
5067515291.0,5083484027.0,2022-10-05
5037247043.0,5069471800.0,2022-09-14
5015061958.0,5056920588.0,2022-01-04
5083859671.0,5064598323.0,2023-02-28
5081138037.0,5082435872.0,2022-03-04
5043464058.0,5082420466.0,2022-02-22
5082474157.0,5052522756.0,2022-12-01
4295879958.0,5084859183.0,2023-03-22
4295864968.0,5082432961.0,2022-03-03
5082496688.0,5069465712.0,2022-04-12
4295878220.0,5083408204.0,2022-08-08
5044174313.0,5083450623.0,2022-07-11
5039670410.0,5083538322.0,2022-11-01
5074643775.0,5083655968.0,2022-11-16
5055473456.0,5083768324.0,2023-01-12
5035303331.0,5083473518.0,2022-10-11
5083448232.0,5051601457.0,2022-09-06
5059036562.0,5082486131.0,2022-04-01
5080023454.0,5083811885.0,2023-02-01
5070512136.0,5083688028.0,2022-12-20
5055463522.0,5083755220.0,2023-01-10
5082430480.0,5047293181.0,2022-02-28
5082091845.0,5082091827.0,2022-01-11
5044064776.0,5083652416.0,2022-11-25
5045847548.0,5048737252.0,2023-03-06
4298527449.0,5083652416.0,2023-03-30
5080071619.0,5046438727.0,2022-12-13
4295859611.0,5084876298.0,2023-03-29
5074084234.0,5051006280.0,2022-03-07
4297931384.0,5082510340.0,2022-04-21
5059073132.0,5063207733.0,2022-07-26
5000284697.0,5046050363.0,2022-09-19
5071156993.0,5083756945.0,2022-12-30
4295858873.0,4296888254.0,2022-09-19
4295897650.0,5052508927.0,2022-01-18
5000673885.0,5082481760.0,2022-03-25
5082498907.0,5046734879.0,2022-04-14
4295879458.0,5083346427.0,2022-07-04
5060589061.0,5082113963.0,2022-01-12
5045819895.0,5083165979.0,2022-06-20
5059040330.0,5055461101.0,2022-10-12
5080526543.0,5067938073.0,2022-08-26
5068655228.0,5083430772.0,2022-06-24
4295887076.0,5051396791.0,2023-01-17
5039685030.0,5082067371.0,2022-11-11
5082344927.0,5046279728.0,2022-09-03
4295903182.0,5046318067.0,2022-10-14
5083636865.0,5052546816.0,2023-01-04
5083424317.0,5076689039.0,2022-08-17
4295873639.0,5082447420.0,2022-02-25
4295886606.0,5073104032.0,2022-04-08
5035523437.0,5050914678.0,2022-11-07
5001179176.0,5076952163.0,2022-08-26
5066606315.0,5083697397.0,2022-12-20
4298039531.0,5082910004.0,2022-05-27
5070761036.0,5081558851.0,2022-01-10
4295872484.0,5083711109.0,2022-12-31
4297649962.0,5082704163.0,2022-05-19
4295907752.0,5046650393.0,2022-04-19
5070512150.0,5063325679.0,2022-05-09
5083697434.0,5048743730.0,2022-11-17
4295879481.0,5083293082.0,2023-02-17
4295881602.0,5064604046.0,2022-11-21
5083755979.0,5083755970.0,2022-12-31
4295904485.0,5050895483.0,2022-07-25
5082347258.0,5046441559.0,2022-02-18
5083694581.0,5054881425.0,2022-12-23
5083692642.0,5083785257.0,2022-12-22
5083164495.0,5083164502.0,2022-06-11
4295897451.0,5081330038.0,2022-08-03
4295883776.0,5083484768.0,2022-10-03
5082445510.0,5082537503.0,2022-05-17
5000000979.0,5083636850.0,2022-11-17
5052125795.0,5083349338.0,2022-07-02
5083831192.0,5060069856.0,2023-02-14
5035456203.0,5083821480.0,2023-02-10
5000511211.0,5083692688.0,2022-12-13
5000511211.0,5083692694.0,2022-12-13
4295864716.0,5083501365.0,2022-10-13
5000524764.0,5083629597.0,2022-11-15
5039631749.0,5082481519.0,2022-03-01
4296474346.0,5061335164.0,2022-03-28
4295886466.0,5082529201.0,2022-05-11
5040043908.0,5079231214.0,2022-03-02
5000671419.0,5066586259.0,2022-08-08
5043321194.0,5046729296.0,2023-02-21
5000511211.0,5083692695.0,2022-12-13
5081687973.0,5084112825.0,2023-03-19
5082167587.0,5082167601.0,2022-01-30
4295863638.0,5083670707.0,2023-01-06
5083665720.0,5083665717.0,2022-08-03
5079220410.0,5003424499.0,2022-12-08
5083155320.0,5048370332.0,2022-06-09
5042248127.0,5082459552.0,2022-03-18
5035738133.0,5082638572.0,2022-05-13
5083156053.0,5052149757.0,2022-06-09
5000043198.0,5083837079.0,2023-02-21
5050718967.0,5047645718.0,2022-06-14
5083397030.0,5083397165.0,2022-07-19
4298181444.0,5083496892.0,2022-07-29
5080050558.0,5082169481.0,2022-01-27
5083728692.0,5052528614.0,2022-12-28
5083164091.0,5083164070.0,2022-05-24
5046663805.0,5059985964.0,2022-07-29
4295873117.0,5076078945.0,2022-05-16
4295907381.0,5047816584.0,2022-08-30
4295864603.0,5083661853.0,2022-11-28
5082422319.0,5067485797.0,2022-02-22
5037454921.0,5083462659.0,2022-09-22
5044245869.0,5015965776.0,2022-12-13
4297538400.0,5081411089.0,2023-03-27
5068932365.0,5046713070.0,2022-03-15
4295863738.0,5048743912.0,2023-01-14
5000565763.0,5082473372.0,2022-03-28
5037087636.0,5065320723.0,2022-04-29
5079708519.0,5068663677.0,2022-06-09
5039629697.0,5060620786.0,2022-12-14
5001102117.0,5056413908.0,2022-07-05
5051761484.0,5082530103.0,2022-05-10
5047007486.0,5082450492.0,2022-03-16
4296347604.0,5073155920.0,2023-03-30
5052535675.0,5065299108.0,2023-01-25
5054664513.0,5063741885.0,2022-07-26
5083447101.0,5070828104.0,2022-08-31
4298362811.0,5083507766.0,2022-10-12
4295877048.0,5081869203.0,2022-11-07
4295864968.0,5082342225.0,2022-03-03
5000002606.0,5050989358.0,2022-06-23
5081905436.0,5082148814.0,2022-01-21
5042934335.0,5077915246.0,2022-05-12
5073163672.0,5049096748.0,2022-03-08
5064578786.0,5080199305.0,2022-04-01
5064567119.0,5081490625.0,2022-11-01
5001127468.0,5071550308.0,2023-03-03
4298344293.0,5052522496.0,2022-08-05
5081687973.0,5084114152.0,2023-03-19
5083504092.0,5048228680.0,2022-10-15
5056413577.0,5082322080.0,2022-04-29
5060588112.0,5083152412.0,2022-06-02
5082467772.0,5082467750.0,2022-03-17
5082467772.0,5082467887.0,2022-03-17
5082467772.0,5082467761.0,2022-03-17
5068482341.0,5081478212.0,2022-03-28
4295904606.0,5052961264.0,2022-01-06
5000603679.0,5050999648.0,2022-02-28
5082166552.0,5082164289.0,2022-02-01
5028285614.0,5056794617.0,2022-02-01
4295906509.0,5055942819.0,2022-02-07
5073153729.0,5080166844.0,2022-02-14
5051605593.0,5052147940.0,2022-02-16
5082180442.0,5082180464.0,2022-02-01
4296471661.0,5082431467.0,2022-02-04
5081965477.0,5079858932.0,2022-03-09
5000061591.0,5076354492.0,2022-03-02
5082461388.0,5082461393.0,2022-03-22
5067484863.0,5082466622.0,2022-03-20
4295914225.0,5081147298.0,2022-03-23
5082472130.0,5082467655.0,2022-03-23
5074845450.0,5082476559.0,2022-02-28
4297846388.0,5082479108.0,2022-03-14
5082486671.0,5073619540.0,2022-04-04
4295857290.0,5066771168.0,2022-04-10
5073091113.0,5055127221.0,2022-04-16
5000155354.0,5068312610.0,2022-04-22
4295914810.0,5060691096.0,2022-04-29
5080055489.0,5082525155.0,2022-05-09
5000784969.0,5073645123.0,2022-05-11
5055424681.0,5081768391.0,2022-05-12
5080063385.0,5082799114.0,2022-05-10
5040058050.0,5082911386.0,2022-02-08
4297792352.0,5081064360.0,2022-05-05
5083157898.0,5082704554.0,2022-05-31
5045509653.0,5061069526.0,2022-06-22
5000083999.0,5081082930.0,2022-05-10
4297725414.0,5083343814.0,2022-05-12
5037956694.0,5000779845.0,2022-05-16
4295914137.0,5071507492.0,2022-07-01
5083390281.0,5066582113.0,2022-07-11
4297899508.0,5071160178.0,2022-08-03
5045946396.0,5082064607.0,2022-07-01
4297177127.0,5076938035.0,2022-08-19
4295858707.0,5063224240.0,2022-08-22
5082072045.0,5059024107.0,2022-08-25
5074838552.0,5025427988.0,2022-08-01
5081373343.0,5076943814.0,2022-08-30
5064616642.0,5001438084.0,2022-07-22
5081146006.0,5051776535.0,2022-09-14
5054559895.0,5083454407.0,2022-09-09
5081130046.0,5083455143.0,2022-09-12
5035581314.0,5060540142.0,2022-09-16
5081473824.0,5051398822.0,2022-07-27
4295890594.0,5059252612.0,2022-09-07
4296000043.0,5081945544.0,2022-07-01
5083461662.0,5073678255.0,2022-09-15
4295918393.0,5081359816.0,2022-09-29
5072802366.0,5066590734.0,2022-10-01
5037651095.0,5065493246.0,2022-10-07
4295904414.0,5059037223.0,2022-10-18
5045180253.0,5064616253.0,2022-10-31
5074560686.0,5071560236.0,2022-08-10
4298364739.0,5006264460.0,2022-11-07
5080041010.0,5066577256.0,2022-11-21
5081171271.0,5083340447.0,2022-11-23
5071071997.0,5083660163.0,2022-07-31
5071071997.0,5083660404.0,2022-08-30
5044169171.0,5061386225.0,2022-12-06
4297157956.0,5066958759.0,2022-12-02
5081184129.0,5083680919.0,2022-12-09
5081162140.0,5083681080.0,2022-12-07
5062166613.0,5083681180.0,2022-10-18
5080180337.0,5080190138.0,2022-11-02
5080145328.0,5078360127.0,2022-12-23
5073147180.0,5083697623.0,2022-12-28
4295860844.0,5073628945.0,2022-12-22
4297906412.0,5083715895.0,2023-01-03
5079890338.0,5046657291.0,2023-01-04
5081492436.0,5055468101.0,2022-12-21
5081395472.0,5083782666.0,2023-01-16
5051388710.0,5079707184.0,2022-12-04
5083807391.0,5067511334.0,2023-01-29
5081159087.0,5059050491.0,2023-02-06
5083781600.0,5067017691.0,2023-01-30
5000682487.0,5059051702.0,2022-06-01
5037099991.0,5036780108.0,2023-02-06
5045869869.0,5083844570.0,2023-02-20
5083863141.0,5073653286.0,2023-03-01
5079907061.0,5071139117.0,2023-03-02
5081357714.0,5059030789.0,2023-03-02
5069398542.0,5067949683.0,2023-03-28
5059253259.0,5084633146.0,2023-03-15
5001140426.0,5051394137.0,2023-03-30
5081438057.0,5084876518.0,2023-03-30
5045871201.0,5067511586.0,2023-03-29
5080021578.0,5082807192.0,2023-03-14
5082148752.0,5055406218.0,2022-07-06
5082471911.0,5082472074.0,2023-01-18
5037121487.0,5067945486.0,2022-01-25
5067941170.0,5080041897.0,2022-04-05
5064666758.0,5050471361.0,2022-07-25
5044026376.0,5067513912.0,2022-10-12
4295878838.0,5051609064.0,2022-11-22
4295865136.0,5082514671.0,2022-04-29
5060002495.0,5050267721.0,2022-09-08
5068346766.0,5083811866.0,2023-02-01
4295863638.0,5083728426.0,2023-01-06
5039698350.0,5062442870.0,2022-03-04
5073157326.0,5082444185.0,2022-03-10
5082055234.0,5063905238.0,2022-05-05
5082421329.0,5050900691.0,2022-02-21
5068472840.0,5083535865.0,2022-11-01
5083399370.0,5083399353.0,2022-08-03
4295872569.0,5081372866.0,2023-02-08
5076693990.0,5083820085.0,2023-02-06
5017151089.0,5076946542.0,2022-07-28
4295881268.0,5064604816.0,2022-12-29
5082479617.0,5082481442.0,2022-03-24
5083435872.0,5050307534.0,2022-11-29
5047872303.0,5082481513.0,2022-02-12
5077910435.0,5059949143.0,2022-05-13
5083358867.0,5083358877.0,2022-07-01
5001427474.0,5056415860.0,2022-09-28
5035906275.0,5063302707.0,2022-04-29
5042269150.0,5082538560.0,2022-05-18
5000538576.0,5082484703.0,2022-04-01
5001211232.0,5073795548.0,2022-10-12
5081482868.0,5054217192.0,2022-06-21
5081183330.0,5071533141.0,2022-11-14
5042965261.0,5057967878.0,2022-02-22
5043951593.0,5082473338.0,2022-03-23
5083752513.0,5083752506.0,2022-12-28
5081055246.0,5084129513.0,2023-03-07
5054028785.0,5052135491.0,2022-03-28
5000589837.0,5083556461.0,2023-03-03
5081393308.0,5083956874.0,2023-02-09
4295863638.0,5083728401.0,2023-01-06
5074846902.0,5082503447.0,2022-04-18
4295879247.0,5074441319.0,2022-06-23
5063254561.0,5083990386.0,2023-03-24
5057780380.0,5083475715.0,2022-09-29
5000060163.0,5083494547.0,2022-10-04
5081377640.0,5083847734.0,2023-02-09
5061568153.0,5083296172.0,2022-06-14
5046037624.0,5083841647.0,2023-02-23
4295865509.0,5059948046.0,2022-03-17
5083151336.0,5055458696.0,2022-06-06
5084853375.0,5084853119.0,2023-03-29
5047007486.0,5082430178.0,2022-03-01
5047007486.0,5082430452.0,2022-03-01
4297944656.0,5082189111.0,2022-06-15
5051606558.0,5083408761.0,2022-07-01
4295877313.0,5069410563.0,2022-01-21
4296153518.0,5083162018.0,2022-06-12
5047054615.0,5083361537.0,2022-07-14
5057821752.0,5083656181.0,2022-11-25
4295879464.0,5082136397.0,2022-01-20
5073165899.0,5052168483.0,2022-06-21
5038069315.0,5082471903.0,2022-03-23
5082704110.0,5082704112.0,2022-05-19
5036222227.0,5050991231.0,2022-06-30
4295863700.0,5083767980.0,2023-01-14
5000608093.0,5083524243.0,2022-10-28
5083752701.0,5082183012.0,2022-12-28
5083337630.0,5081361028.0,2022-06-25
5057747987.0,5051387102.0,2022-02-24
4297229529.0,5057957072.0,2022-01-28
5055468266.0,5080167171.0,2022-05-30
5079228617.0,5082522086.0,2022-09-23
5000007544.0,5083536211.0,2022-11-01
4295866646.0,5083531720.0,2022-10-31
5083503779.0,5083504001.0,2022-10-10
4295876100.0,5083462173.0,2022-09-22
5035930258.0,5081481100.0,2022-01-22
5081076491.0,5059981300.0,2023-02-28
4295905898.0,5057858970.0,2023-02-27
4295864433.0,5064599800.0,2023-03-30
4295864433.0,5050989089.0,2023-03-30
4295864433.0,5050989087.0,2023-03-30
5083752436.0,5083752660.0,2022-12-28
5079892021.0,5083354823.0,2022-04-11
4295887891.0,5067122916.0,2022-11-08
5051388754.0,5083360885.0,2022-06-30
4296864234.0,5083450656.0,2022-09-06
5084755543.0,5084671348.0,2023-03-13
4295858350.0,5053439269.0,2023-02-23
5083623615.0,5083623978.0,2022-11-10
5064596310.0,5062148767.0,2022-06-11
5035553796.0,5083715854.0,2023-01-04
5040946791.0,5083813958.0,2023-02-03
4295877394.0,5080026651.0,2022-10-05
5040039534.0,5067515786.0,2022-11-11
4297689358.0,5084189473.0,2023-03-16
5000039445.0,5082158506.0,2022-01-21
5052536623.0,5083861447.0,2023-01-31
5082530012.0,5051612678.0,2022-05-12
5057830024.0,5051612678.0,2022-06-16
5037039457.0,5063387418.0,2023-03-01
5072804635.0,5082172496.0,2022-01-18
5055467728.0,5083694218.0,2022-12-20
4295892710.0,5084859160.0,2023-03-23
5051045090.0,5068315017.0,2022-04-29
5083425130.0,5051788264.0,2022-06-07
4295888495.0,5052527865.0,2022-07-13
4295880177.0,5051774588.0,2023-02-14
5082451302.0,5068319435.0,2022-03-14
5001160680.0,5083129465.0,2022-05-23
5074514907.0,5083446519.0,2022-09-01
5074001646.0,5042934074.0,2022-11-04
5001179176.0,5083620918.0,2022-11-09
5055458437.0,5081177818.0,2022-01-27
5000000979.0,5072810915.0,2022-07-28
5037030494.0,5083787920.0,2023-01-25
4298532810.0,5052536991.0,2022-11-13
5083149921.0,5067504113.0,2022-05-27
5082521845.0,5083454074.0,2022-08-01
5001425927.0,5056409910.0,2022-03-28
5083821093.0,5083821092.0,2023-02-10
4295880116.0,5071563890.0,2022-04-20
5045821592.0,5081489363.0,2022-08-01
5083442658.0,5083442669.0,2022-08-17
5060002495.0,5059998959.0,2022-09-08
5079702127.0,5060579140.0,2022-12-12
5084919230.0,5084919212.0,2023-03-31
4295868215.0,5056411135.0,2023-03-13
5082508699.0,5082508695.0,2022-02-20
4296331194.0,5057837109.0,2022-12-10
4295872750.0,5083806985.0,2023-01-13
5000010725.0,5073627109.0,2022-03-29
4298476474.0,5082433428.0,2022-01-31
5056439193.0,5081388365.0,2022-01-12
5073952249.0,5082521878.0,2022-07-30
5035946011.0,5083453925.0,2022-09-15
5080528232.0,5080371161.0,2023-02-07
5044730863.0,5083450435.0,2022-08-29
5064665588.0,5068811767.0,2022-12-13
5083658559.0,5083658573.0,2022-10-31
5078349469.0,5082432804.0,2022-03-01
5000057530.0,5083473598.0,2022-08-24
5083346120.0,5052530870.0,2022-07-01
4295878846.0,5082483563.0,2022-04-01
5082053347.0,5055463432.0,2022-04-11
4297964172.0,5083172157.0,2022-03-10
4295863693.0,5083786508.0,2023-01-06
5082180562.0,5052854518.0,2022-02-07
5063766292.0,5068874809.0,2022-12-12
5039650195.0,4297877786.0,2022-12-27
5047642411.0,5083862910.0,2023-03-02
5080055556.0,5082112135.0,2022-04-20
5059948281.0,5059948118.0,2022-12-27
5035171973.0,5072791223.0,2022-02-01
5084951667.0,5083475906.0,2023-04-03
5046020046.0,5060039114.0,2022-10-19
5083700700.0,5083700690.0,2022-12-29
5078349469.0,5082432803.0,2022-03-01
5059040367.0,5050992552.0,2022-01-25
5045949737.0,5079180645.0,2022-01-24
5052167820.0,5057937688.0,2022-02-09
4295868896.0,5082426368.0,2022-02-23
4295857604.0,5082429867.0,2022-02-24
5082441657.0,5082441670.0,2022-03-01
5079889787.0,5056392888.0,2022-03-03
4295885533.0,5064657602.0,2022-02-11
4295889530.0,5082479190.0,2022-03-24
5079695234.0,5082479251.0,2022-03-25
5081184924.0,5082501263.0,2022-04-16
5070764644.0,5082539507.0,2022-04-27
5062460387.0,5082797003.0,2022-05-23
5047871568.0,5082910079.0,2022-05-19
5083155308.0,5079157234.0,2022-05-04
5081401040.0,5001261773.0,2022-05-31
4295884758.0,5059974336.0,2022-06-01
5045211602.0,5060005119.0,2022-05-31
5034820657.0,5079682943.0,2022-06-09
5081495479.0,5083170710.0,2022-06-23
5045513280.0,5083172763.0,2022-06-23
5074018905.0,5083172873.0,2022-06-14
5000153644.0,5071513890.0,2022-06-27
4298159550.0,5067520975.0,2022-03-24
5042260076.0,5083363557.0,2022-07-14
5056407419.0,5082430975.0,2022-07-15
4296730041.0,5058273264.0,2022-06-16
5000589542.0,5031657626.0,2022-08-19
5057852705.0,5079907998.0,2022-09-08
5082487023.0,5083452186.0,2022-04-04
5079907053.0,5083454993.0,2022-09-15
5037268944.0,5076693485.0,2022-09-12
5000661021.0,5056399695.0,2022-09-21
5079239335.0,5083462171.0,2022-09-21
4295908645.0,5076306882.0,2022-09-26
5074850679.0,5083309166.0,2022-09-26
5038076155.0,5078607313.0,2022-09-06
4295857135.0,5083493589.0,2022-10-05
4295857135.0,5083493590.0,2022-10-05
5020933946.0,5083505235.0,2022-10-11
5079689720.0,5083508904.0,2022-10-20
5083407847.0,5082531400.0,2022-04-28
5041758005.0,5083513105.0,2022-10-20
5083518272.0,5083518309.0,2022-08-01
5083628413.0,5083628404.0,2022-11-09
5080029928.0,5083645611.0,2022-11-22
4298010092.0,5057763053.0,2022-12-05
5081134729.0,5083683127.0,2022-11-22
5080159249.0,5083683373.0,2022-07-05
5076890806.0,5083685425.0,2022-12-09
5070519583.0,5083694645.0,2022-12-14
5080055270.0,5083698456.0,2022-12-15
5072790755.0,5081440359.0,2022-12-28
5062158235.0,5079186171.0,2023-01-05
5080031678.0,5056602540.0,2023-01-05
5045624423.0,5083791691.0,2023-01-20
5051045090.0,5066592208.0,2023-01-31
5083796031.0,5083795835.0,2022-12-20
4297886072.0,5083810742.0,2023-01-31
5040185189.0,5080051442.0,2023-02-07
5082095534.0,5083823590.0,2023-02-13
5073167007.0,5067178197.0,2023-02-17
4296441741.0,5076945760.0,2022-05-24
5044564161.0,5083871460.0,2023-03-01
5083871738.0,5068315177.0,2023-02-28
5081486692.0,5063380386.0,2023-03-07
5081383545.0,5072702800.0,2023-02-20
5079923496.0,5082153809.0,2023-03-23
5074643072.0,5084969572.0,2023-04-04
5083395887.0,5056414586.0,2022-07-29
4298130541.0,5062723826.0,2022-04-12
5056408968.0,5076106008.0,2022-11-15
5081142685.0,5060549024.0,2023-03-13
5083455532.0,5083455537.0,2022-09-15
5073094051.0,5015894139.0,2022-11-15
5083759529.0,5083759526.0,2022-12-28
5062174921.0,5073137699.0,2022-02-28
5082517212.0,5054881558.0,2022-04-13
5000433273.0,5053249032.0,2022-10-10
4296331194.0,5065358237.0,2022-03-17
5082473577.0,5082473605.0,2022-03-25
5079906175.0,5082460358.0,2022-03-10
5083393194.0,5074503194.0,2022-07-28
4297433154.0,5083473656.0,2022-09-28
4295874029.0,5082520233.0,2022-04-26
5036865268.0,5082519720.0,2022-05-14
5082124511.0,5082124501.0,2022-01-17
5035525358.0,5057796923.0,2022-07-11
5080070951.0,5059933997.0,2022-04-22
5082158907.0,5082158923.0,2022-01-24
5079896629.0,5072807661.0,2022-10-06
5082536018.0,5082536009.0,2022-05-13
4295877089.0,5066506780.0,2022-05-09
5083435664.0,5035449973.0,2022-07-05
5071141800.0,5081349198.0,2022-10-12
4296602304.0,5059015472.0,2022-03-23
5042958012.0,5061045419.0,2023-02-22
5083159956.0,5083159962.0,2022-06-01
5081388474.0,5084250486.0,2023-03-23
5000035837.0,5073344870.0,2022-02-28
4296559729.0,5064046608.0,2022-04-11
5083530481.0,5073346135.0,2022-10-31
5000437484.0,5083438754.0,2022-08-26
5082090264.0,5082090446.0,2022-01-12
4295919410.0,5083507081.0,2022-10-13
5082156629.0,5059004143.0,2022-01-06
5067173673.0,5083408878.0,2022-08-08
5083452021.0,5067485023.0,2022-08-09
5000003765.0,5054883975.0,2023-03-06
5083824659.0,5083278840.0,2023-02-08
5000907716.0,5082406832.0,2022-02-22
4295864730.0,5083159952.0,2022-06-14
5055406555.0,5066541838.0,2022-06-06
5083779014.0,5083779052.0,2022-12-07
4298160160.0,5015120696.0,2022-07-21
5083665751.0,5060638347.0,2022-11-30
5042218272.0,5083162720.0,2022-06-15
5083445694.0,5083445689.0,2022-08-19
5000693385.0,5066582008.0,2022-09-22
5035712095.0,5083450417.0,2022-10-28
4295883410.0,5082537587.0,2023-01-18
5037087636.0,5065321378.0,2022-04-29
4295903861.0,5057937143.0,2022-04-14
5035883023.0,5083520750.0,2022-10-26
5051791792.0,5083459843.0,2022-09-15
4295865094.0,5069472086.0,2022-07-18
4295868177.0,5080035929.0,2022-11-07
4295881974.0,5083444836.0,2022-08-30
5083451956.0,5083451944.0,2022-09-10
5037139553.0,5064625608.0,2022-07-28
5001160680.0,5083129953.0,2022-05-23
4296094684.0,5083347956.0,2022-06-30
4298179156.0,5082459825.0,2022-03-18
4295869234.0,5067946526.0,2022-06-14
4296753828.0,5083394538.0,2022-07-19
4295898169.0,5055424079.0,2022-07-07
4295874859.0,5083814259.0,2023-02-07
5043454915.0,5083177188.0,2022-06-25
5042384404.0,5083081168.0,2022-12-14
5083504788.0,5083504785.0,2022-10-14
5080079906.0,5068698059.0,2022-05-30
4295877846.0,5083685657.0,2022-12-16
4295880260.0,5083346654.0,2022-07-04
4295878673.0,5056441854.0,2022-03-31
5082162872.0,5057778801.0,2022-01-28
5082347253.0,5082347451.0,2022-02-21
5064695372.0,5083864184.0,2023-03-01
4295865576.0,5083153921.0,2022-06-04
4295881078.0,5056414588.0,2022-07-29
5083662127.0,5083662126.0,2022-09-30
5001233478.0,5081870356.0,2023-02-17
5083861547.0,5076100138.0,2023-02-16
5050702007.0,5073148898.0,2022-02-04
5082520637.0,5083444099.0,2022-07-01
5068476740.0,5082479198.0,2022-03-30
5082619524.0,5083815694.0,2023-01-23
5067179665.0,5073648648.0,2022-09-07
5071486136.0,5083646726.0,2022-11-23
5080149162.0,5068870193.0,2023-02-17
5004643890.0,5083346355.0,2022-07-01
5082487023.0,5083452279.0,2022-04-04
5083496833.0,5083496846.0,2022-10-11
5083844151.0,5082536380.0,2023-02-23
5001234582.0,5073646482.0,2023-02-03
5001433891.0,5066558763.0,2022-05-05
5082499843.0,5070763163.0,2023-01-24
5083836994.0,5082183320.0,2023-02-21
5083417795.0,5083417790.0,2022-07-29
5083658559.0,5083658567.0,2022-10-31
5082158562.0,5082158566.0,2022-01-25
5059981038.0,5082442427.0,2022-02-02
4295953978.0,5084112111.0,2023-03-07
5000930584.0,5083157970.0,2022-05-18
5071535428.0,5082488211.0,2022-03-25
5037650443.0,5070821653.0,2022-10-06
5083699923.0,5082274725.0,2022-12-29
5080165159.0,5082507463.0,2022-03-30
4295878639.0,5083449823.0,2022-08-22
5083811914.0,5082507320.0,2023-02-02
5074552643.0,5082508620.0,2022-04-22
5083700608.0,5062173773.0,2022-11-26
5037477806.0,5083153876.0,2022-06-07
5047817404.0,5082474168.0,2022-03-28
4295896184.0,5066559315.0,2022-11-29
5081402676.0,5083445168.0,2022-08-23
5082537519.0,5059013258.0,2022-05-17
5044672378.0,5059037154.0,2022-11-14
5074547084.0,5082353437.0,2022-02-16
5078504019.0,5083439912.0,2022-08-26
