,business.type,business.value,businessLabel.xml:lang,businessLabel.type,businessLabel.value,origindate.datatype,origindate.type,origindate.value,country.type,country.value,industries.type,industries.value,ceos.type,ceos.value,chairs.type,chairs.value,hqs.type,hqs.value,groups.type,groups.value,officialname.xml:lang,officialname.type,officialname.value,employees.datatype,employees.type,employees.value,profit.datatype,profit.type,profit.value,country
157,uri,http://www.wikidata.org/entity/Q123298436,en,literal,3labels.com,,,,uri,http://www.wikidata.org/entity/Q183,literal,http://www.wikidata.org/entity/Q83405,literal,,literal,,literal,,literal,,en,literal,3labels.com,,,,,,,wd:Q218
158,uri,http://www.wikidata.org/entity/Q854605,en,literal,Bitdefender,http://www.w3.org/2001/XMLSchema#dateTime,literal,2010-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,http://www.wikidata.org/entity/Q3510521,literal,,literal,,literal,http://www.wikidata.org/entity/Q19660,literal,,,,,,,,,,,wd:Q218
159,uri,http://www.wikidata.org/entity/Q1023306,en,literal,CEC Bank,http://www.w3.org/2001/XMLSchema#dateTime,literal,1864-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,"http://www.wikidata.org/entity/Q837171, http://www.wikidata.org/entity/Q806718",literal,,literal,,literal,http://www.wikidata.org/entity/Q5010221,literal,,de,literal,CEC Bank S.A.,http://www.w3.org/2001/XMLSchema#decimal,literal,6584,,,,wd:Q218
160,uri,http://www.wikidata.org/entity/Q15731506,en,literal,Media Sat,,,,uri,http://www.wikidata.org/entity/Q218,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q19660,literal,,,,,,,,,,,wd:Q218
161,uri,http://www.wikidata.org/entity/Q857063,en,literal,Citibank,http://www.w3.org/2001/XMLSchema#dateTime,literal,1812-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,"http://www.wikidata.org/entity/Q1416657, http://www.wikidata.org/entity/Q837171, http://www.wikidata.org/entity/Q806718",literal,http://www.wikidata.org/entity/Q6829456,literal,,literal,"http://www.wikidata.org/entity/Q131335, http://www.wikidata.org/entity/Q60",literal,,,,,,,,,,,wd:Q218
162,uri,http://www.wikidata.org/entity/Q118613846,en,literal,Nova Post,,,,uri,http://www.wikidata.org/entity/Q217,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q218
163,uri,http://www.wikidata.org/entity/Q12726919,en,literal,Dona,http://www.w3.org/2001/XMLSchema#dateTime,literal,1992-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,http://www.wikidata.org/entity/Q507443,literal,,literal,,literal,http://www.wikidata.org/entity/Q19660,literal,,ro,literal,SIEPCOFAR S.A.,,,,,,,wd:Q218
164,uri,http://www.wikidata.org/entity/Q123298436,en,literal,3labels.com,,,,uri,http://www.wikidata.org/entity/Q38,literal,http://www.wikidata.org/entity/Q83405,literal,,literal,,literal,,literal,,en,literal,3labels.com,,,,,,,wd:Q218
165,uri,http://www.wikidata.org/entity/Q18537468,en,literal,Apa Nova București,http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,http://www.wikidata.org/entity/Q474883,literal,,literal,,literal,http://www.wikidata.org/entity/Q19660,literal,,,,,,,,,,,wd:Q218
166,uri,http://www.wikidata.org/entity/Q18548890,en,literal,United Romanian Breweries Bereprod,http://www.w3.org/2001/XMLSchema#dateTime,literal,1994-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,http://www.wikidata.org/entity/Q131734,literal,,literal,,literal,http://www.wikidata.org/entity/Q19660,literal,,en,literal,UNITED ROMANIAN BREWERIES BEREPROD SRL,,,,,,,wd:Q218
167,uri,http://www.wikidata.org/entity/Q729296,en,literal,Technical University of Cluj-Napoca,http://www.w3.org/2001/XMLSchema#dateTime,literal,1920-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,,literal,,literal,,literal,,literal,,hu,literal,Műszaki Főiskola,,,,,,,wd:Q218
168,uri,http://www.wikidata.org/entity/Q110681739,en,literal,LetsDoeIt,,,,uri,http://www.wikidata.org/entity/Q218,literal,http://www.wikidata.org/entity/Q4373046,literal,,literal,,literal,http://www.wikidata.org/entity/Q19660,literal,,,,,,,,,,,wd:Q218
169,uri,http://www.wikidata.org/entity/Q224710,en,literal,Digi,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,"http://www.wikidata.org/entity/Q56611639, http://www.wikidata.org/entity/Q25245117",literal,,literal,,literal,http://www.wikidata.org/entity/Q19660,literal,http://www.wikidata.org/entity/Q795840,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,16912,,,,wd:Q218
170,uri,http://www.wikidata.org/entity/Q1435010,en,literal,Luxoft,http://www.w3.org/2001/XMLSchema#dateTime,literal,2000-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q39,literal,http://www.wikidata.org/entity/Q638608,literal,,literal,,literal,http://www.wikidata.org/entity/Q39,literal,,,,,,,,,,,wd:Q218
171,uri,http://www.wikidata.org/entity/Q123298436,en,literal,3labels.com,,,,uri,http://www.wikidata.org/entity/Q41,literal,http://www.wikidata.org/entity/Q83405,literal,,literal,,literal,,literal,,en,literal,3labels.com,,,,,,,wd:Q218
172,uri,http://www.wikidata.org/entity/Q729296,en,literal,Technical University of Cluj-Napoca,http://www.w3.org/2001/XMLSchema#dateTime,literal,1920-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,,literal,,literal,,literal,,literal,,ro,literal,Universitatea Tehnică din Cluj-Napoca,,,,,,,wd:Q218
173,uri,http://www.wikidata.org/entity/Q12727547,en,literal,Elvila,http://www.w3.org/2001/XMLSchema#dateTime,literal,1990-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q192758,literal,,,,,,,,,,,wd:Q218
174,uri,http://www.wikidata.org/entity/Q386873,en,literal,Pro TV,http://www.w3.org/2001/XMLSchema#dateTime,literal,1995-12-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q19660,literal,,,,,,,,,,,wd:Q218
175,uri,http://www.wikidata.org/entity/Q729296,en,literal,Technical University of Cluj-Napoca,http://www.w3.org/2001/XMLSchema#dateTime,literal,1920-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,,literal,,literal,,literal,,literal,,ro,literal,Institutul Politehnic din Cluj,,,,,,,wd:Q218
176,uri,http://www.wikidata.org/entity/Q4787546,en,literal,Arctic,http://www.w3.org/2001/XMLSchema#dateTime,literal,1968-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,http://www.wikidata.org/entity/Q187939,literal,,literal,,literal,http://www.wikidata.org/entity/Q125604,literal,,mul,literal,Arctic SA,http://www.w3.org/2001/XMLSchema#decimal,literal,3034,http://www.w3.org/2001/XMLSchema#decimal,literal,15600000,wd:Q218
177,uri,http://www.wikidata.org/entity/Q98959781,en,literal,Tele Moldova,,,,uri,http://www.wikidata.org/entity/Q218,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q218
178,uri,http://www.wikidata.org/entity/Q111449523,en,literal,CANAL 33,http://www.w3.org/2001/XMLSchema#dateTime,literal,2017-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q19660,literal,,,,,,,,,,,wd:Q218
179,uri,http://www.wikidata.org/entity/Q123150568,en,literal,Filmtett Distribution,http://www.w3.org/2001/XMLSchema#dateTime,literal,2016-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q100188,literal,,,,,,,,,,,wd:Q218
180,uri,http://www.wikidata.org/entity/Q122231814,en,literal,InterComFilm Distribution,,,,uri,http://www.wikidata.org/entity/Q218,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q218
181,uri,http://www.wikidata.org/entity/Q12737205,en,literal,Opticris,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q100188,literal,,ro,literal,Opticris Optica SRL,,,,,,,wd:Q218
182,uri,http://www.wikidata.org/entity/Q6272576,en,literal,Vodafone Romania,http://www.w3.org/2001/XMLSchema#dateTime,literal,1997-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,"http://www.wikidata.org/entity/Q56598901, http://www.wikidata.org/entity/Q25245117",literal,,literal,,literal,http://www.wikidata.org/entity/Q19660,literal,,mul,literal,VODAFONE ROMANIA SA,http://www.w3.org/2001/XMLSchema#decimal,literal,2340,http://www.w3.org/2001/XMLSchema#decimal,literal,38100000,wd:Q218
183,uri,http://www.wikidata.org/entity/Q7283806,en,literal,Raiffeisen Bank Romania,http://www.w3.org/2001/XMLSchema#dateTime,literal,2002-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,http://www.wikidata.org/entity/Q43015,literal,,literal,,literal,http://www.wikidata.org/entity/Q19660,literal,,,,,,,,,,,wd:Q218
184,uri,http://www.wikidata.org/entity/Q1435010,en,literal,Luxoft,http://www.w3.org/2001/XMLSchema#dateTime,literal,2000-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q881,literal,http://www.wikidata.org/entity/Q638608,literal,,literal,,literal,http://www.wikidata.org/entity/Q39,literal,,,,,,,,,,,wd:Q218
185,uri,http://www.wikidata.org/entity/Q806161,en,literal,Banca Transilvania S.A.,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,"http://www.wikidata.org/entity/Q837171, http://www.wikidata.org/entity/Q806718",literal,,literal,,literal,http://www.wikidata.org/entity/Q100188,literal,http://www.wikidata.org/entity/Q795840,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,6000,,,,wd:Q218
186,uri,http://www.wikidata.org/entity/Q1523902,en,literal,Alexandru Ioan Cuza University,http://www.w3.org/2001/XMLSchema#dateTime,literal,1860-11-07T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q46852,literal,,,,,,,,,,,wd:Q218
187,uri,http://www.wikidata.org/entity/Q18544132,en,literal,La Doi Pași,http://www.w3.org/2001/XMLSchema#dateTime,literal,2012-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q19660,literal,,,,,,,,,,,wd:Q218
188,uri,http://www.wikidata.org/entity/Q122884291,en,literal,Oltenia 3TV,,,,uri,http://www.wikidata.org/entity/Q218,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q218
189,uri,http://www.wikidata.org/entity/Q857063,en,literal,Citibank,http://www.w3.org/2001/XMLSchema#dateTime,literal,1865-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q30,literal,"http://www.wikidata.org/entity/Q1416657, http://www.wikidata.org/entity/Q837171, http://www.wikidata.org/entity/Q806718",literal,http://www.wikidata.org/entity/Q6829456,literal,,literal,"http://www.wikidata.org/entity/Q131335, http://www.wikidata.org/entity/Q60",literal,,,,,,,,,,,wd:Q218
190,uri,http://www.wikidata.org/entity/Q2840436,en,literal,Altex,http://www.w3.org/2001/XMLSchema#dateTime,literal,1992-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q639520,literal,,mul,literal,ALTEX ROMANIA SRL,http://www.w3.org/2001/XMLSchema#decimal,literal,4000,http://www.w3.org/2001/XMLSchema#decimal,literal,24900000,wd:Q218
191,uri,http://www.wikidata.org/entity/Q108314984,en,literal,NXTHub,http://www.w3.org/2001/XMLSchema#dateTime,literal,2015-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q218
192,uri,http://www.wikidata.org/entity/Q123298436,en,literal,3labels.com,,,,uri,http://www.wikidata.org/entity/Q218,literal,http://www.wikidata.org/entity/Q83405,literal,,literal,,literal,,literal,,en,literal,3labels.com,,,,,,,wd:Q218
193,uri,http://www.wikidata.org/entity/Q856252,en,literal,CFR Călători,http://www.w3.org/2001/XMLSchema#dateTime,literal,1998-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,"http://www.wikidata.org/entity/Q3565868, http://www.wikidata.org/entity/Q2072431",literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q218
194,uri,http://www.wikidata.org/entity/Q123298436,en,literal,3labels.com,,,,uri,http://www.wikidata.org/entity/Q219,literal,http://www.wikidata.org/entity/Q83405,literal,,literal,,literal,,literal,,en,literal,3labels.com,,,,,,,wd:Q218
195,uri,http://www.wikidata.org/entity/Q25466489,en,literal,Stanleybet,http://www.w3.org/2001/XMLSchema#dateTime,literal,2004-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,http://www.wikidata.org/entity/Q1506462,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q218
196,uri,http://www.wikidata.org/entity/Q6973708,en,literal,National Institute of Statistics,,,,uri,http://www.wikidata.org/entity/Q218,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q19660,literal,"http://www.wikidata.org/entity/Q33102669, http://www.wikidata.org/entity/Q55574446",ro,literal,Institutul National de Statistica,,,,,,,wd:Q218
197,uri,http://www.wikidata.org/entity/Q12737209,en,literal,Optiblu,http://www.w3.org/2001/XMLSchema#dateTime,literal,2004-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q19660,literal,,ro,literal,Optical Network SRL,,,,,,,wd:Q218
198,uri,http://www.wikidata.org/entity/Q1550912,en,literal,GMV Innovating Solutions,http://www.w3.org/2001/XMLSchema#dateTime,literal,1984-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q142,literal,"http://www.wikidata.org/entity/Q2729047, http://www.wikidata.org/entity/Q936518, http://www.wikidata.org/entity/Q508378, http://www.wikidata.org/entity/Q190117, http://www.wikidata.org/entity/Q5268834, http://www.wikidata.org/entity/Q3510521",literal,"http://www.wikidata.org/entity/Q26637897, http://www.wikidata.org/entity/Q26638506",literal,http://www.wikidata.org/entity/Q26639858,literal,http://www.wikidata.org/entity/Q910410,literal,,es,literal,GMV Innovating Solutions,http://www.w3.org/2001/XMLSchema#decimal,literal,2792,http://www.w3.org/2001/XMLSchema#decimal,literal,6605351.15,wd:Q218
199,uri,http://www.wikidata.org/entity/Q1435010,en,literal,Luxoft,http://www.w3.org/2001/XMLSchema#dateTime,literal,2000-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,http://www.wikidata.org/entity/Q638608,literal,,literal,,literal,http://www.wikidata.org/entity/Q39,literal,,,,,,,,,,,wd:Q218
200,uri,http://www.wikidata.org/entity/Q12736058,en,literal,Musette,http://www.w3.org/2001/XMLSchema#dateTime,literal,1992-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,"http://www.wikidata.org/entity/Q187939, http://www.wikidata.org/entity/Q126793",literal,,literal,,literal,http://www.wikidata.org/entity/Q19660,literal,,,,,,,,,,,wd:Q218
