,business.type,business.value,businessLabel.xml:lang,businessLabel.type,businessLabel.value,employees.datatype,employees.type,employees.value,origindate.datatype,origindate.type,origindate.value,profit.datatype,profit.type,profit.value,markcap.datatype,markcap.type,markcap.value,country.type,country.value,industries.type,industries.value,ceos.type,ceos.value,chairs.type,chairs.value,hqs.type,hqs.value,groups.type,groups.value,officialname.xml:lang,officialname.type,officialname.value,assets.datatype,assets.type,assets.value,equity.datatype,equity.type,equity.value,country
342,uri,http://www.wikidata.org/entity/Q140676,en,literal,rediff.com,http://www.w3.org/2001/XMLSchema#decimal,literal,316,http://www.w3.org/2001/XMLSchema#dateTime,literal,1996-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,481000000,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q19967801,literal,http://www.wikidata.org/entity/Q4699765,literal,http://www.wikidata.org/entity/Q4699765,literal,http://www.wikidata.org/entity/Q1156,literal,,,,,,,,,,,wd:Q668
343,uri,http://www.wikidata.org/entity/Q905572,en,literal,Cipla,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1935-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q507443,literal,,literal,,literal,http://www.wikidata.org/entity/Q1156,literal,,,,,,,,,,,wd:Q668
344,uri,http://www.wikidata.org/entity/Q15822351,en,literal,KPIT Technologies,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1990-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,"http://www.wikidata.org/entity/Q1540863, http://www.wikidata.org/entity/Q1481411",literal,,literal,,literal,http://www.wikidata.org/entity/Q1361,literal,,,,,,,,,,,wd:Q668
345,uri,http://www.wikidata.org/entity/Q63959358,en,literal,Kalpanik Films,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-09-23T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1156,literal,,,,,,,,,,,wd:Q668
346,uri,http://www.wikidata.org/entity/Q19899158,en,literal,MyOperator,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2011-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q418,literal,,literal,,literal,http://www.wikidata.org/entity/Q987,literal,,,,,,,,,,,wd:Q668
347,uri,http://www.wikidata.org/entity/Q138133,en,literal,RWE,http://www.w3.org/2001/XMLSchema#decimal,literal,18246,http://www.w3.org/2001/XMLSchema#dateTime,literal,1898-04-25T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,1569000000,http://www.w3.org/2001/XMLSchema#decimal,literal,28327000000,uri,http://www.wikidata.org/entity/Q668,literal,"http://www.wikidata.org/entity/Q2151621, http://www.wikidata.org/entity/Q1341477, http://www.wikidata.org/entity/Q1326594",literal,"http://www.wikidata.org/entity/Q15842921, http://www.wikidata.org/entity/Q2078625, http://www.wikidata.org/entity/Q108936810",literal,http://www.wikidata.org/entity/Q110984154,literal,http://www.wikidata.org/entity/Q2066,literal,"http://www.wikidata.org/entity/Q155718, http://www.wikidata.org/entity/Q874430, http://www.wikidata.org/entity/Q6571804, http://www.wikidata.org/entity/Q1230458",,,,,,,,,,wd:Q668
348,uri,http://www.wikidata.org/entity/Q7817,en,literal,World Health Organization,http://www.w3.org/2001/XMLSchema#decimal,literal,7000,http://www.w3.org/2001/XMLSchema#dateTime,literal,1948-04-07T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q971,literal,http://www.wikidata.org/entity/Q29584363,literal,,literal,,literal,http://www.wikidata.org/entity/Q71,literal,,en,literal,World Health Organization,,,,,,,wd:Q668
349,uri,http://www.wikidata.org/entity/Q117235235,en,literal,Chaayos,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2012-11-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q668
350,uri,http://www.wikidata.org/entity/Q27593967,en,literal,Oswald Labs,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2016-08-15T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q55,literal,http://www.wikidata.org/entity/Q555097,literal,http://www.wikidata.org/entity/Q33134612,literal,,literal,http://www.wikidata.org/entity/Q987,literal,,,,,,,,,,,wd:Q668
351,uri,http://www.wikidata.org/entity/Q106627769,en,literal,Pashmina.com,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2017-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q1174,literal,,literal,,literal,,literal,"http://www.wikidata.org/entity/Q238508, http://www.wikidata.org/entity/Q987",literal,,,,,,,,,,,wd:Q668
352,uri,http://www.wikidata.org/entity/Q1653258,en,literal,ICICI Bank,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1994-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,"http://www.wikidata.org/entity/Q806718, http://www.wikidata.org/entity/Q1416657, http://www.wikidata.org/entity/Q837171",literal,"http://www.wikidata.org/entity/Q539281, http://www.wikidata.org/entity/Q55819449",literal,,literal,http://www.wikidata.org/entity/Q2341660,literal,,,,,,,,,,,wd:Q668
353,uri,http://www.wikidata.org/entity/Q112133464,en,literal,Kheyti,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2015-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1361,literal,,,,,,,,,,,wd:Q668
354,uri,http://www.wikidata.org/entity/Q85851923,en,literal,SleepyCat Mattress,,,,,,,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q668
355,uri,http://www.wikidata.org/entity/Q1255973,en,literal,Dravida Munnetra Kazhagam,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1949-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,"http://www.wikidata.org/entity/Q470875, http://www.wikidata.org/entity/Q983475",literal,http://www.wikidata.org/entity/Q1352,literal,,,,,,,,,,,wd:Q668
356,uri,http://www.wikidata.org/entity/Q726193,en,literal,Ashok Leyland,http://www.w3.org/2001/XMLSchema#decimal,literal,11908,http://www.w3.org/2001/XMLSchema#dateTime,literal,1948-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q190117,literal,,literal,,literal,http://www.wikidata.org/entity/Q1352,literal,,,,,,,,,,,wd:Q668
357,uri,http://www.wikidata.org/entity/Q7817,en,literal,World Health Organization,http://www.w3.org/2001/XMLSchema#decimal,literal,7000,http://www.w3.org/2001/XMLSchema#dateTime,literal,1948-04-07T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q29584363,literal,,literal,,literal,http://www.wikidata.org/entity/Q71,literal,,en,literal,World Health Organization,,,,,,,wd:Q668
358,uri,http://www.wikidata.org/entity/Q56279505,en,literal,Lybrate,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q31207,literal,,literal,,literal,http://www.wikidata.org/entity/Q987,literal,,,,,,,,,,,wd:Q668
359,uri,http://www.wikidata.org/entity/Q18355101,en,literal,TruJet,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1361,literal,,,,,,,,,,,wd:Q668
360,uri,http://www.wikidata.org/entity/Q4199506,en,literal,Deccan Charters,,,,,,,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1355,literal,,,,,,,,,,,wd:Q668
361,uri,http://www.wikidata.org/entity/Q3630923,en,literal,MakeMyTrip,http://www.w3.org/2001/XMLSchema#decimal,literal,3426,http://www.w3.org/2001/XMLSchema#dateTime,literal,2000-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q238508,literal,,,,,,,,,,,wd:Q668
362,uri,http://www.wikidata.org/entity/Q6840143,en,literal,Microsoft India,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q7397,literal,,literal,,literal,http://www.wikidata.org/entity/Q238508,literal,,,,,,,,,,,wd:Q668
363,uri,http://www.wikidata.org/entity/Q854826,en,literal,Bharat Petroleum,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1903-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q862571,literal,,literal,,literal,http://www.wikidata.org/entity/Q1156,literal,,en,literal,Bharat Petroleum Corporation Limited,,,,,,,wd:Q668
364,uri,http://www.wikidata.org/entity/Q7392589,en,literal,SPI Cinemas,,,,,,,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q7375146,literal,,,,,,,,,,,wd:Q668
365,uri,http://www.wikidata.org/entity/Q16245922,en,literal,DD Bharati,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1992-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q987,literal,,,,,,,,,,,wd:Q668
366,uri,http://www.wikidata.org/entity/Q16947382,en,literal,Indo-Asian News Service,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1986-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q2711899,literal,,,,,,,,,,,wd:Q668
367,uri,http://www.wikidata.org/entity/Q39058665,en,literal,Star Bharat,,,,,,,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q668
368,uri,http://www.wikidata.org/entity/Q124434213,en,literal,Netmeds,,,,,,,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q668
369,uri,http://www.wikidata.org/entity/Q746413,en,literal,Elsevier BV,http://www.w3.org/2001/XMLSchema#decimal,literal,6900,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,600000000,,,,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,"http://www.wikidata.org/entity/Q2662373, http://www.wikidata.org/entity/Q1345",literal,,,,,,,,,,,wd:Q668
370,uri,http://www.wikidata.org/entity/Q85747894,en,literal,Blue Star,,,,,,,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q668
371,uri,http://www.wikidata.org/entity/Q7817,en,literal,World Health Organization,http://www.w3.org/2001/XMLSchema#decimal,literal,7000,http://www.w3.org/2001/XMLSchema#dateTime,literal,1948-04-07T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q928,literal,http://www.wikidata.org/entity/Q29584363,literal,,literal,,literal,http://www.wikidata.org/entity/Q71,literal,,ru,literal,Всемирная организация здравоохранения,,,,,,,wd:Q668
372,uri,http://www.wikidata.org/entity/Q82694447,en,literal,Allset Business Solutions,,,,,,,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q11661,literal,,literal,,literal,http://www.wikidata.org/entity/Q1352,literal,,,,,,,,,,,wd:Q668
373,uri,http://www.wikidata.org/entity/Q23058781,en,literal,WION,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2016-08-15T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q278204,literal,,,,,,,,,,,wd:Q668
374,uri,http://www.wikidata.org/entity/Q3480001,en,literal,Serum Institute of India,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1966-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q12303494,literal,,literal,,literal,http://www.wikidata.org/entity/Q1538,literal,,,,,,,,,,,wd:Q668
375,uri,http://www.wikidata.org/entity/Q4969284,en,literal,Britannia Industries,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1892-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q540912,literal,,literal,,literal,"http://www.wikidata.org/entity/Q1355, http://www.wikidata.org/entity/Q1348",literal,,en,literal,Britannia Industries Limited,,,,,,,wd:Q668
376,uri,http://www.wikidata.org/entity/Q107921285,en,literal,Bullalo,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2021-07-31T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,"http://www.wikidata.org/entity/Q18388277, http://www.wikidata.org/entity/Q123733",literal,,literal,,literal,http://www.wikidata.org/entity/Q1361,literal,,,,,,,,,,,wd:Q668
377,uri,http://www.wikidata.org/entity/Q12417115,en,literal,Asianet News,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2001-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q167715,literal,,,,,,,,,,,wd:Q668
378,uri,http://www.wikidata.org/entity/Q21503632,en,literal,T-Hub,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2015-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1361,literal,,,,,,,,,,,wd:Q668
379,uri,http://www.wikidata.org/entity/Q112823400,en,literal,Mahida and Sons,,,,,,,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,http://www.wikidata.org/entity/Q112823586,literal,,literal,,literal,,,,,,,,,,,wd:Q668
380,uri,http://www.wikidata.org/entity/Q123822973,en,literal,Heartistar,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2021-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q668
381,uri,http://www.wikidata.org/entity/Q1655008,en,literal,ITC Limited,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1910-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q778575,literal,,literal,,literal,http://www.wikidata.org/entity/Q1348,literal,,,,,,,,,,,wd:Q668
382,uri,http://www.wikidata.org/entity/Q20647988,en,literal,Mirror Now,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2015-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1156,literal,,,,,,,,,,,wd:Q668
383,uri,http://www.wikidata.org/entity/Q87119733,en,literal,Shri Ram Janmabhoomi Teerth Kshetra,,,,,,,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,http://www.wikidata.org/entity/Q98355881,literal,http://www.wikidata.org/entity/Q186040,literal,,,,,,,,,,,wd:Q668
384,uri,http://www.wikidata.org/entity/Q8063247,en,literal,Zoho Corporation,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1996-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q880371,literal,,literal,,literal,http://www.wikidata.org/entity/Q668,literal,,,,,,,,,,,wd:Q668
385,uri,http://www.wikidata.org/entity/Q17077649,en,literal,National Capital Region Transport Corporation,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q178512,literal,,literal,,literal,http://www.wikidata.org/entity/Q987,literal,,,,,,,,,,,wd:Q668
386,uri,http://www.wikidata.org/entity/Q746413,en,literal,Elsevier BV,http://www.w3.org/2001/XMLSchema#decimal,literal,6900,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,600000000,,,,uri,http://www.wikidata.org/entity/Q55,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,"http://www.wikidata.org/entity/Q2662373, http://www.wikidata.org/entity/Q1345",literal,,,,,,,,,,,wd:Q668
387,uri,http://www.wikidata.org/entity/Q103469715,en,literal,QNu Labs,,,,,,,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1355,literal,,,,,,,,,,,wd:Q668
388,uri,http://www.wikidata.org/entity/Q24589909,en,literal,LYF,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2015-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q581105,literal,,literal,,literal,http://www.wikidata.org/entity/Q1156,literal,,,,,,,,,,,wd:Q668
389,uri,http://www.wikidata.org/entity/Q19891215,en,literal,Commonfloor.com,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2007-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1355,literal,,,,,,,,,,,wd:Q668
390,uri,http://www.wikidata.org/entity/Q7680402,en,literal,Talwalkars,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1932-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1156,literal,,,,,,,,,,,wd:Q668
391,uri,http://www.wikidata.org/entity/Q407343,en,literal,Air India Express,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2005-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1800,literal,,,,,,,,,,,wd:Q668
392,uri,http://www.wikidata.org/entity/Q109979847,en,literal,Adani Wilmar,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,"http://www.wikidata.org/entity/Q3246832, http://www.wikidata.org/entity/Q627371",literal,,literal,,literal,http://www.wikidata.org/entity/Q1070,literal,,,,,,,,,,,wd:Q668
393,uri,http://www.wikidata.org/entity/Q726193,en,literal,Ashok Leyland,http://www.w3.org/2001/XMLSchema#decimal,literal,11908,http://www.w3.org/2001/XMLSchema#dateTime,literal,1948-09-07T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q190117,literal,,literal,,literal,http://www.wikidata.org/entity/Q1352,literal,,,,,,,,,,,wd:Q668
394,uri,http://www.wikidata.org/entity/Q8074141,en,literal,Zoom,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2004-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1156,literal,,,,,,,,,,,wd:Q668
395,uri,http://www.wikidata.org/entity/Q120103824,en,literal,V Celluloids,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2014-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q173799,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q668
396,uri,http://www.wikidata.org/entity/Q14956991,en,literal,Dr. K.N.Modi University,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2010-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q668
397,uri,http://www.wikidata.org/entity/Q118391073,en,literal,Black Diamond Capital Management LLC,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1995-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q11703,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q49169,literal,,,,,,,,,,,wd:Q668
398,uri,http://www.wikidata.org/entity/Q22079656,en,literal,Zee Rajasthan,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2009-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q668
399,uri,http://www.wikidata.org/entity/Q28169242,en,literal,MTR Foods,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1924-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q2095,literal,,literal,,literal,http://www.wikidata.org/entity/Q1355,literal,,,,,,,,,,,wd:Q668
400,uri,http://www.wikidata.org/entity/Q5738817,en,literal,Heritage Foods,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1992-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q396622,literal,,literal,,literal,http://www.wikidata.org/entity/Q1361,literal,,,,,,,,,,,wd:Q668
401,uri,http://www.wikidata.org/entity/Q16966555,en,literal,Parameswara Art Productions,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2009-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q173799,literal,,literal,,literal,http://www.wikidata.org/entity/Q1361,literal,,,,,,,,,,,wd:Q668
402,uri,http://www.wikidata.org/entity/Q7817,en,literal,World Health Organization,http://www.w3.org/2001/XMLSchema#decimal,literal,7000,http://www.w3.org/2001/XMLSchema#dateTime,literal,1948-04-07T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q928,literal,http://www.wikidata.org/entity/Q29584363,literal,,literal,,literal,http://www.wikidata.org/entity/Q71,literal,,fr,literal,Organisation mondiale de la Santé,,,,,,,wd:Q668
403,uri,http://www.wikidata.org/entity/Q18357397,en,literal,Urban Ladder,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2012-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1355,literal,,,,,,,,,,,wd:Q668
404,uri,http://www.wikidata.org/entity/Q16134480,en,literal,Uralungal Labour Contract Co-operative Society,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1925-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q13405640,literal,,literal,,literal,http://www.wikidata.org/entity/Q2283340,literal,,,,,,,,,,,wd:Q668
405,uri,http://www.wikidata.org/entity/Q62562612,en,literal,Apollo Pharmacy,,,,,,,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q668
406,uri,http://www.wikidata.org/entity/Q116247751,en,literal,M&C Saatchi Performance,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2006-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q408,literal,http://www.wikidata.org/entity/Q39809,literal,,literal,,literal,http://www.wikidata.org/entity/Q84,literal,,,,,,,,,,,wd:Q668
407,uri,http://www.wikidata.org/entity/Q7817,en,literal,World Health Organization,http://www.w3.org/2001/XMLSchema#decimal,literal,7000,http://www.w3.org/2001/XMLSchema#dateTime,literal,1948-04-07T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q971,literal,http://www.wikidata.org/entity/Q29584363,literal,,literal,,literal,http://www.wikidata.org/entity/Q71,literal,,ar,literal,منظمة الصحة العالمية,,,,,,,wd:Q668
408,uri,http://www.wikidata.org/entity/Q727066,en,literal,Jet Airways,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1992-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,http://www.wikidata.org/entity/Q28030838,literal,,literal,http://www.wikidata.org/entity/Q1156,literal,,,,,,,,,,,wd:Q668
409,uri,http://www.wikidata.org/entity/Q39086819,en,literal,Care Health Insurance,,,,,,,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q837171,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q668
410,uri,http://www.wikidata.org/entity/Q138133,en,literal,RWE,http://www.w3.org/2001/XMLSchema#decimal,literal,18246,http://www.w3.org/2001/XMLSchema#dateTime,literal,1898-04-25T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,1569000000,http://www.w3.org/2001/XMLSchema#decimal,literal,28327000000,uri,http://www.wikidata.org/entity/Q145,literal,"http://www.wikidata.org/entity/Q2151621, http://www.wikidata.org/entity/Q1341477, http://www.wikidata.org/entity/Q1326594",literal,"http://www.wikidata.org/entity/Q15842921, http://www.wikidata.org/entity/Q2078625, http://www.wikidata.org/entity/Q108936810",literal,http://www.wikidata.org/entity/Q110984154,literal,http://www.wikidata.org/entity/Q2066,literal,"http://www.wikidata.org/entity/Q155718, http://www.wikidata.org/entity/Q874430, http://www.wikidata.org/entity/Q6571804, http://www.wikidata.org/entity/Q1230458",,,,,,,,,,wd:Q668
411,uri,http://www.wikidata.org/entity/Q6750540,en,literal,Mankind Pharma,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1995-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q507443,literal,,literal,,literal,http://www.wikidata.org/entity/Q7081965,literal,,,,,,,,,,,wd:Q668
412,uri,http://www.wikidata.org/entity/Q117352710,en,literal,Doxlib,,,,,,,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q627013,literal,,,,,,,,,,,wd:Q668
413,uri,http://www.wikidata.org/entity/Q6734045,en,literal,Mahindra Group,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1945-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q778575,literal,,literal,,literal,http://www.wikidata.org/entity/Q1156,literal,,,,,,,,,,,wd:Q668
414,uri,http://www.wikidata.org/entity/Q7817,en,literal,World Health Organization,http://www.w3.org/2001/XMLSchema#decimal,literal,7000,http://www.w3.org/2001/XMLSchema#dateTime,literal,1948-04-07T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q29584363,literal,,literal,,literal,http://www.wikidata.org/entity/Q71,literal,,ar,literal,منظمة الصحة العالمية,,,,,,,wd:Q668
415,uri,http://www.wikidata.org/entity/Q4834438,en,literal,B4U,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q668
416,uri,http://www.wikidata.org/entity/Q15763908,en,literal,Romedy Now,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1156,literal,,,,,,,,,,,wd:Q668
